Meas_Num,Item,Series,Time_Stamp,Date,Time_s,Measurement_ID,Image,Intensity_Cnt_s,Normalized_Intensity_Cnt_s,Number_Acqs,Number_Unmarked_Acqs,Number_Marked_Acqs,Acqs_Unmarked,Acq_Time_s,DLS_Temp_C,Attenuation_Level,Laser_Power,Set_Temp_C,Ramp_Rate_C_min,Well,Row,Col,Configuration,Radius_nm,Amplitude,Diffusion_Coefficient_cm_s,Diameter_nm,Polydispersity_nm,PD,PD_Index,Mw_R_kDa,Baseline,SOS,Viscosity_from_Sample_Rh_cP,Lambda_1_s,Sigma_1_s,D10_nm,D50_nm,D90_nm,Span_D90_D10_D50,RMS_Error,Number_Unfiltered_Peaks_I,Number_Filtered_Peaks_I,Pre_correction_Internal_Standard_Rh_I_nm,Internal_Standard_Viscosity_I_cP,Mw_S_Da,_1_Mw_S_1_Da,Particle_Concentration_1_mL,Particle_Concentration_Calculation,Particle_Material,Particle_Shape,Particle_Core_Real_RI,Particle_Core_Imaginary_RI,Sample,Concentration_mg_mL,Mw_R_Model,dn_dc_mL_g,Conformation_Model_for_SLS,A2_mol_mL_g_2,Viscosity_Calculation_Use_Internal_Standard,Internal_Standard_Rh_nm,Internal_Standard_Rh_Range_Minimum_nm,Internal_Standard_Rh_Range_Maximum_nm,Solvent,Rfr_Idx_589nm_20C,Viscosity_cP,Temp_Model,Peak_Num,Peak_Radius_nm_I,Peak_Diameter_nm_I,Peak_Diffusion_Coefficient_cm_s_I,Peak_Mw_R_kDa_I,Peak_Pd_I,Peak_Pd_nm_I,Peak_Pd_Index_I,Peak_Intensity_I,Peak_Mass_I,Peak_Number_I,Membrane_Type,Protein_Type,Protein_Conc,Lipid_Type,Lipid_Conc,Polymer_Type,Polymer_Percentage,Buffer_Type,Buffer_Conc,pH,Salt_Conc,Polymer_Mr,Latex_Nanospheres,Experiment_ID
17,"B5 ",NULL,14:11:29,04/02/2020,696,17,View,5.04E+06,1.26E+09,5,5,0,100,5.03316,24.9966,98,20,25,0,B5,2,5,2020-Feb-04 13:58:33,91.0255,0.260289,2.70E-08,182.051,22.0679,24.2437,0.242437,129190,0.999521,2.00687,--,1024.67,576.766,--,--,--,--,0.000665708,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887046,Aqueous,2,115.896,231.792,2.12E-08,227345,40.3562,46.7712,0.403562,97.4209,91.5701,3.09894,NULL,NULL,NULL,NULL,NULL,SMI,0.1,TRIS,50,8,150,NULL,NULL,040253
18,"B6 ",NULL,14:12:13,04/02/2020,740,18,View,6.79E+06,1.13E+09,5,5,0,100,5.03316,24.9899,97,20,25,0,B6,2,6,2020-Feb-04 13:58:33,91.0715,0.224668,2.70E-08,182.143,21.3252,23.4159,0.234159,129343,0.999664,1.63135,--,1029.86,562.454,--,--,--,--,0.000614416,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887184,Aqueous,1,11.2734,22.5468,2.18E-07,974.492,11.8389,1.33464,0.118389,1.24817,11.8269,99.1198,NULL,NULL,NULL,NULL,NULL,SMI,0.1,TRIS,50,8,150,NULL,NULL,040254
18,"B6 ",NULL,14:12:13,04/02/2020,740,18,View,6.79E+06,1.13E+09,5,5,0,100,5.03316,24.9899,97,20,25,0,B6,2,6,2020-Feb-04 13:58:33,91.0715,0.224668,2.70E-08,182.143,21.3252,23.4159,0.234159,129343,0.999664,1.63135,--,1029.86,562.454,--,--,--,--,0.000614416,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887184,Aqueous,2,116.285,232.569,2.12E-08,229133,46.6506,54.2475,0.466506,98.7518,88.1731,0.880209,NULL,NULL,NULL,NULL,NULL,SMI,0.1,TRIS,50,8,150,NULL,NULL,040255
19,"B7 ",NULL,14:12:53,04/02/2020,780,19,View,5.19E+06,3.46E+08,5,5,0,100,5.03316,24.9884,95,30,25,0,B7,2,7,2020-Feb-04 13:58:33,69.5427,0.221228,3.54E-08,139.085,15.7417,22.636,0.22636,68814.3,1.00157,0.312484,--,1355.31,719.517,--,--,--,--,0.00034745,4,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887213,Aqueous,1,71.3583,142.717,3.45E-08,73091.7,30.9082,22.0555,0.309082,100,100,100,NULL,NULL,NULL,NULL,NULL,SMI,0.05,TRIS,50,8,150,NULL,NULL,040256
20,"B8 ",NULL,14:13:32,04/02/2020,819,20,View,5.54E+06,3.69E+08,5,5,0,100,5.03316,24.9866,95,30,25,0,B8,2,8,2020-Feb-04 13:58:33,68.002,0.223424,3.62E-08,136.004,13.658,20.0847,0.200847,65300.1,0.999985,0.525207,--,1404.61,679.591,--,--,--,--,0.000468058,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887251,Aqueous,1,82.9512,165.902,2.97E-08,103954,57.9745,48.0905,0.579745,97.7416,86.8343,99.9763,NULL,NULL,NULL,NULL,NULL,SMI,0.05,TRIS,50,8,150,NULL,NULL,040257
20,"B8 ",NULL,14:13:32,04/02/2020,819,20,View,5.54E+06,3.69E+08,5,5,0,100,5.03316,24.9866,95,30,25,0,B8,2,8,2020-Feb-04 13:58:33,68.002,0.223424,3.62E-08,136.004,13.658,20.0847,0.200847,65300.1,0.999985,0.525207,--,1404.61,679.591,--,--,--,--,0.000468058,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887251,Aqueous,2,615.633,1231.27,4.00E-09,1.13E+07,24.484,150.731,0.24484,2.25836,13.1657,0.0237416,NULL,NULL,NULL,NULL,NULL,SMI,0.05,TRIS,50,8,150,NULL,NULL,040258
21,"B9 ",NULL,14:14:11,04/02/2020,858,21,View,5.59E+06,3.73E+08,5,5,0,100,5.03316,24.9892,95,30,25,0,B9,2,9,2020-Feb-04 13:58:33,64.9963,0.204549,3.79E-08,129.993,14.2913,21.9879,0.219879,58745.6,1.00038,0.764896,--,1455.65,754.815,--,--,--,--,0.000587213,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887197,Aqueous,1,66.943,133.886,3.68E-08,62945.4,28.0733,18.7931,0.280733,97.1104,24.3735,99.9994,NULL,NULL,NULL,NULL,NULL,SMI,0.05,TRIS,50,8,150,NULL,NULL,040259
21,"B9 ",NULL,14:14:11,04/02/2020,858,21,View,5.59E+06,3.73E+08,5,5,0,100,5.03316,24.9892,95,30,25,0,B9,2,9,2020-Feb-04 13:58:33,64.9963,0.204549,3.79E-08,129.993,14.2913,21.9879,0.219879,58745.6,1.00038,0.764896,--,1455.65,754.815,--,--,--,--,0.000587213,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887197,Aqueous,2,6649.25,13298.5,3.70E-10,2.96E+09,53.8863,3583.04,0.538863,2.88961,75.6265,0.000629321,NULL,NULL,NULL,NULL,NULL,SMI,0.05,TRIS,50,8,150,NULL,NULL,040260
22,"B10 ",NULL,14:14:50,04/02/2020,897,22,View,4.95E+06,8.48E+07,5,5,0,100,5.03316,24.995,70.84,20,25,0,B10,2,10,2020-Feb-04 13:58:33,56.3923,0.20992,4.36E-08,112.785,11.7061,20.7584,0.207584,42138.8,1.00129,1.03736,--,1688.85,837.46,--,--,--,--,0.000520183,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887079,Aqueous,1,53.9667,107.933,4.56E-08,38019.5,17.2075,9.28633,0.172075,96.1026,10.8124,99.9997,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040261
22,"B10 ",NULL,14:14:50,04/02/2020,897,22,View,4.95E+06,8.48E+07,5,5,0,100,5.03316,24.995,70.84,20,25,0,B10,2,10,2020-Feb-04 13:58:33,56.3923,0.20992,4.36E-08,112.785,11.7061,20.7584,0.207584,42138.8,1.00129,1.03736,--,1688.85,837.46,--,--,--,--,0.000520183,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887079,Aqueous,2,7486.33,14972.7,3.29E-10,3.91E+09,31.9621,2392.79,0.319621,3.89738,89.1876,0.000321211,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040262
23,"B11 ",NULL,14:15:29,04/02/2020,936,23,View,6.70E+06,9.20E+07,5,5,0,100,5.03316,24.999,70.84,25,25,0,B11,2,11,2020-Feb-04 13:58:33,58.0999,0.157213,4.24E-08,116.2,20.5064,35.295,0.35295,45185.2,1.00084,0.706303,--,1391.7,1220.37,--,--,--,--,0.000549235,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886996,Aqueous,1,52.629,105.258,4.68E-08,35851,17.6366,9.28197,0.176366,91.1512,32.3099,99.9484,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040263
23,"B11 ",NULL,14:15:29,04/02/2020,936,23,View,6.70E+06,9.20E+07,5,5,0,100,5.03316,24.999,70.84,25,25,0,B11,2,11,2020-Feb-04 13:58:33,58.0999,0.157213,4.24E-08,116.2,20.5064,35.295,0.35295,45185.2,1.00084,0.706303,--,1391.7,1220.37,--,--,--,--,0.000549235,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886996,Aqueous,2,812.13,1624.26,3.03E-09,2.16E+07,22.106,179.529,0.22106,8.84884,67.6901,0.051576,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040264
24,"B12 ",NULL,14:16:08,04/02/2020,975,24,View,6.44E+06,8.59E+07,5,5,0,100,5.03316,25.0031,62.512,20,25,0,B12,2,12,2020-Feb-04 13:58:33,56.992,0.193077,4.32E-08,113.984,16.7369,29.3671,0.293671,43194.9,1.00196,0.615556,--,1559.42,1064.21,--,--,--,--,0.000335382,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886914,Aqueous,1,51.719,103.438,4.76E-08,34417.4,18.4443,9.5392,0.184443,93.7719,50.6741,99.936,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040265
24,"B12 ",NULL,14:16:08,04/02/2020,975,24,View,6.44E+06,8.59E+07,5,5,0,100,5.03316,25.0031,62.512,20,25,0,B12,2,12,2020-Feb-04 13:58:33,56.992,0.193077,4.32E-08,113.984,16.7369,29.3671,0.293671,43194.9,1.00196,0.615556,--,1559.42,1064.21,--,--,--,--,0.000335382,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886914,Aqueous,2,552.643,1105.29,4.45E-09,8.79E+06,17.6473,97.5268,0.176473,6.22812,49.3259,0.0640201,NULL,NULL,NULL,NULL,NULL,SMI,0.01,TRIS,50,8,150,NULL,NULL,040266
25,"C1 ",NULL,14:16:55,04/02/2020,1022,25,View,5.76E+06,2.26E+08,5,5,0,100,5.03316,25.0039,74.512,10,25,0,C1,3,1,2020-Feb-04 13:58:33,25.2321,0.247411,9.75E-08,50.4642,14.4024,57.0796,0.570796,6419.02,1.00225,31.4545,--,0.000972887,4856.99,--,--,--,--,0.000345729,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886896,Aqueous,1,10.4466,20.8932,2.36E-07,815.414,16.8415,1.75937,0.168415,36.3339,86.8903,99.9924,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040267
25,"C1 ",NULL,14:16:55,04/02/2020,1022,25,View,5.76E+06,2.26E+08,5,5,0,100,5.03316,25.0039,74.512,10,25,0,C1,3,1,2020-Feb-04 13:58:33,25.2321,0.247411,9.75E-08,50.4642,14.4024,57.0796,0.570796,6419.02,1.00225,31.4545,--,0.000972887,4856.99,--,--,--,--,0.000345729,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886896,Aqueous,2,70.9942,141.988,3.47E-08,72222.1,19.0435,13.5198,0.190435,59.175,3.24171,0.0075982,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040268
25,"C1 ",NULL,14:16:55,04/02/2020,1022,25,View,5.76E+06,2.26E+08,5,5,0,100,5.03316,25.0039,74.512,10,25,0,C1,3,1,2020-Feb-04 13:58:33,25.2321,0.247411,9.75E-08,50.4642,14.4024,57.0796,0.570796,6419.02,1.00225,31.4545,--,0.000972887,4856.99,--,--,--,--,0.000345729,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886896,Aqueous,3,1811.11,3622.22,1.36E-09,1.41E+08,10.8166,195.9,0.108166,4.49111,9.868,1.49E-06,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040269
26,"C2 ",NULL,14:17:34,04/02/2020,1061,26,View,5.68E+06,2.23E+08,5,5,0,100,5.03316,25.0069,74.512,10,25,0,C2,3,2,2020-Feb-04 13:58:33,25.8126,0.257728,9.54E-08,51.6252,14.7337,57.0796,0.570796,6769.91,1.00219,36.0616,--,0.000164745,4748.13,--,--,--,--,0.000417522,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886835,Aqueous,1,14.89,29.78,1.65E-07,1868.6,52.3248,7.79116,0.523248,45.2787,95.0559,99.9992,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040270
26,"C2 ",NULL,14:17:34,04/02/2020,1061,26,View,5.68E+06,2.23E+08,5,5,0,100,5.03316,25.0069,74.512,10,25,0,C2,3,2,2020-Feb-04 13:58:33,25.8126,0.257728,9.54E-08,51.6252,14.7337,57.0796,0.570796,6769.91,1.00219,36.0616,--,0.000164745,4748.13,--,--,--,--,0.000417522,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886835,Aqueous,2,102.986,205.972,2.39E-08,172456,42.3918,43.6576,0.423918,54.7213,4.9441,0.000819557,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040271
27,"C3 ",NULL,14:18:13,04/02/2020,1100,27,View,5.73E+06,2.25E+08,5,5,0,100,5.03316,25.008,74.512,10,25,0,C3,3,3,2020-Feb-04 13:58:33,25.589,0.263189,9.62E-08,51.178,14.6061,57.0796,0.570796,6633.48,1.00242,39.0039,--,0.000164574,4789.76,--,--,--,--,0.000359632,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886813,Aqueous,1,9.81578,19.6316,2.51E-07,704.829,36.1318,3.54662,0.361318,28.7917,91.9571,99.9676,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040272
27,"C3 ",NULL,14:18:13,04/02/2020,1100,27,View,5.73E+06,2.25E+08,5,5,0,100,5.03316,25.008,74.512,10,25,0,C3,3,3,2020-Feb-04 13:58:33,25.589,0.263189,9.62E-08,51.178,14.6061,57.0796,0.570796,6633.48,1.00242,39.0039,--,0.000164574,4789.76,--,--,--,--,0.000359632,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886813,Aqueous,2,120.739,241.478,2.04E-08,250199,141.004,170.246,1.41004,71.2083,8.04291,0.0324255,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.5,TRIS,50,8,150,NULL,NULL,040273
28,"C4 ",NULL,14:18:53,04/02/2020,1140,28,View,5.73E+06,5.73E+08,5,5,0,100,5.03316,25.005,95,20,25,0,C4,3,4,2020-Feb-04 13:58:33,59.9422,0.250637,4.11E-08,119.884,17.4557,29.1208,0.291208,48609,0.99962,0.996627,--,1487.08,1005.13,--,--,--,--,0.0004818,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886874,Aqueous,1,81.702,163.404,3.01E-08,100328,53.7558,43.9196,0.537558,100,100,100,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.1,TRIS,50,8,150,NULL,NULL,040274
29,"C5 ",NULL,14:19:33,04/02/2020,1180,29,View,6.10E+06,6.10E+08,5,5,0,100,5.03316,24.9982,95,20,25,0,C5,3,5,2020-Feb-04 13:58:33,60.9215,0.221396,4.04E-08,121.843,17.8425,29.2877,0.292877,50487.7,0.999522,1.20135,--,1460.03,993.29,--,--,--,--,0.00038887,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887013,Aqueous,1,16.3408,32.6817,1.51E-07,2322.73,24.2421,3.96136,0.242421,6.28967,27.9028,98.4381,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.1,TRIS,50,8,150,NULL,NULL,040275
29,"C5 ",NULL,14:19:33,04/02/2020,1180,29,View,6.10E+06,6.10E+08,5,5,0,100,5.03316,24.9982,95,20,25,0,C5,3,5,2020-Feb-04 13:58:33,60.9215,0.221396,4.04E-08,121.843,17.8425,29.2877,0.292877,50487.7,0.999522,1.20135,--,1460.03,993.29,--,--,--,--,0.00038887,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887013,Aqueous,2,83.5622,167.124,2.94E-08,105754,39.166,32.7279,0.39166,93.7103,72.0972,1.56189,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.1,TRIS,50,8,150,NULL,NULL,040276
30,"C6 ",NULL,14:20:13,04/02/2020,1220,30,View,5.17E+06,6.46E+08,5,5,0,100,5.03316,24.9944,96,20,25,0,C6,3,6,2020-Feb-04 13:58:33,61.0002,0.245692,4.03E-08,122,20.5639,33.7113,0.337113,50640.3,1.0011,1.36938,--,1366.29,1115.56,--,--,--,--,0.000608744,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887092,Aqueous,1,12.7746,25.5491,1.93E-07,1305.59,15.7872,2.01674,0.157872,4.01615,37.2818,99.1114,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.1,TRIS,50,8,150,NULL,NULL,040277
30,"C6 ",NULL,14:20:13,04/02/2020,1220,30,View,5.17E+06,6.46E+08,5,5,0,100,5.03316,24.9944,96,20,25,0,C6,3,6,2020-Feb-04 13:58:33,61.0002,0.245692,4.03E-08,122,20.5639,33.7113,0.337113,50640.3,1.0011,1.36938,--,1366.29,1115.56,--,--,--,--,0.000608744,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887092,Aqueous,2,69.7825,139.565,3.53E-08,69370.7,31.6838,22.1098,0.316838,95.9838,62.7182,0.888586,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.1,TRIS,50,8,150,NULL,NULL,040278
31,"C7 ",NULL,14:20:53,04/02/2020,1260,31,View,6.00E+06,3.43E+08,5,5,0,100,5.03316,24.9879,95,35,25,0,C7,3,7,2020-Feb-04 13:58:33,63.6527,0.21492,3.86E-08,127.305,22.7303,35.7099,0.357099,55943.4,0.999721,0.770379,--,1258.9,1125.52,--,--,--,--,0.000379869,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887223,Aqueous,1,94.1469,188.294,2.61E-08,139795,64.6435,60.8599,0.646435,100,100,100,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040279
32,"C8 ",NULL,14:21:32,04/02/2020,1299,32,View,5.90E+06,3.37E+08,5,5,0,100,5.03316,24.9867,95,35,25,0,C8,3,8,2020-Feb-04 13:58:33,63.4281,0.202311,3.88E-08,126.856,21.7468,34.2857,0.342857,55482.6,0.999832,0.70206,--,1299.97,1088.76,--,--,--,--,0.000423725,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887249,Aqueous,1,85.5027,171.005,2.88E-08,111590,59.2021,50.6194,0.592021,98.7451,62.8801,100,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040280
32,"C8 ",NULL,14:21:32,04/02/2020,1299,32,View,5.90E+06,3.37E+08,5,5,0,100,5.03316,24.9867,95,35,25,0,C8,3,8,2020-Feb-04 13:58:33,63.4281,0.202311,3.88E-08,126.856,21.7468,34.2857,0.342857,55482.6,0.999832,0.70206,--,1299.97,1088.76,--,--,--,--,0.000423725,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887249,Aqueous,2,4957.47,9914.93,4.96E-10,1.49E+09,27.1242,1344.67,0.271242,1.25489,37.1199,4.70E-05,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040281
33,"C9 ",NULL,14:22:11,04/02/2020,1338,33,View,6.15E+06,3.52E+08,5,5,0,100,5.03316,24.9872,95,35,25,0,C9,3,9,2020-Feb-04 13:58:33,63.1002,0.198564,3.90E-08,126.2,22.7483,36.0511,0.360511,54813.8,0.999766,0.966862,--,1260.5,1145.32,--,--,--,--,0.000435335,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887239,Aqueous,1,29.6817,59.3634,8.29E-08,9386.58,18.8472,5.59415,0.188472,24.0124,13.1738,93.7998,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040282
33,"C9 ",NULL,14:22:11,04/02/2020,1338,33,View,6.15E+06,3.52E+08,5,5,0,100,5.03316,24.9872,95,35,25,0,C9,3,9,2020-Feb-04 13:58:33,63.1002,0.198564,3.90E-08,126.2,22.7483,36.0511,0.360511,54813.8,0.999766,0.966862,--,1260.5,1145.32,--,--,--,--,0.000435335,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887239,Aqueous,2,99.2908,198.582,2.48E-08,158324,27.7006,27.5042,0.277006,74.7652,52.7966,6.20019,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040283
33,"C9 ",NULL,14:22:11,04/02/2020,1338,33,View,6.15E+06,3.52E+08,5,5,0,100,5.03316,24.9872,95,35,25,0,C9,3,9,2020-Feb-04 13:58:33,63.1002,0.198564,3.90E-08,126.2,22.7483,36.0511,0.360511,54813.8,0.999766,0.966862,--,1260.5,1145.32,--,--,--,--,0.000435335,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887239,Aqueous,3,5657.31,11314.6,4.35E-10,2.03E+09,18.9809,1073.81,0.189809,1.22241,34.0296,2.64E-05,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.05,TRIS,50,8,150,NULL,NULL,040284
34,"C10 ",NULL,14:22:51,04/02/2020,1378,34,View,5.71E+06,9.36E+06,5,5,0,100,5.03316,24.9856,39,100,25,0,C10,3,10,2020-Feb-04 13:58:33,62.4734,0.11606,3.94E-08,124.947,35.6596,57.0796,0.570796,53548.4,1.00495,1.21767,--,2.42E-06,1960.72,--,--,--,--,0.000269404,5,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887271,Aqueous,1,68.6644,137.329,3.58E-08,66798,46.1638,31.6981,0.461638,100,100,100,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.01,TRIS,50,8,150,NULL,NULL,040285
35,"C11 ",NULL,14:23:46,04/02/2020,1433,35,View,5.68E+06,9.79E+06,5,5,0,100,5.03316,24.9941,42,100,25,0,C11,3,11,2020-Feb-04 13:58:33,61.1356,0.143318,4.02E-08,122.271,34.896,57.0796,0.570796,50903.8,1.06721,1.96909,--,9.18E-10,2004.07,--,--,--,--,0.00168054,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887097,Aqueous,1,40.9169,81.8339,6.01E-08,19893.4,4.94277,2.02243,0.0494277,100,100,100,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.01,TRIS,50,8,150,NULL,NULL,040286
36,"C12 ",NULL,14:24:39,04/02/2020,1486,36,View,5.70E+06,9.35E+06,5,5,0,100,5.03316,25.0019,39,100,25,0,C12,3,12,2020-Feb-04 13:58:33,62.5768,0.137901,3.93E-08,125.154,35.7186,57.0796,0.570796,53755.9,1.00814,2.06149,--,0.000166277,1958.32,--,--,--,--,0.000312683,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886938,Aqueous,1,49.5499,99.0997,4.97E-08,31134.3,19.7704,9.79622,0.197704,89.0698,46.0186,99.8455,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.01,TRIS,50,8,150,NULL,NULL,040287
36,"C12 ",NULL,14:24:39,04/02/2020,1486,36,View,5.70E+06,9.35E+06,5,5,0,100,5.03316,25.0019,39,100,25,0,C12,3,12,2020-Feb-04 13:58:33,62.5768,0.137901,3.93E-08,125.154,35.7186,57.0796,0.570796,53755.9,1.00814,2.06149,--,0.000166277,1958.32,--,--,--,--,0.000312683,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886938,Aqueous,2,412.86,825.721,5.96E-09,4.44E+06,20.54,84.8017,0.2054,10.9302,53.9814,0.15453,E. coli Membrane,NULL,NULL,NULL,1.25,SMI,0.01,TRIS,50,8,150,NULL,NULL,040288
